220,1.2
220,1.4
220,2
220,1
220,2.9
220,3.9
220,5.6
220,4.9
220,8.8
220,3.2
230,1
230,1.8
230,2.2
230,2.1
230,2.8
230,2.6
230,0.8
230,2.1
230,2.2
230,1
230,1.8
230,2
230,4.2
230,1.4
230,2.7
230,0.8
230,0.6
230,3.7
230,2.6
230,2.4
230,2.3
230,1.6
230,2.3
230,1.4
230,6.1
230,4.2
230,8.1
230,6.5
230,4.2
230,3.9
230,4.4
230,3.1
230,3
230,1.9
230,2
230,7.7
230,7.7
230,5.9
230,3.1
230,3.6
230,0.5
230,2.1
230,1.4
230,4.1
230,3.2
230,3.3
230,1.1
230,5.5
230,1.9
230,0.9
230,0.5
230,1.5
230,1.7
230,3.5
230,7.5
230,4.9
230,7.4
230,6.9
231,2.5
240,3.6
240,3.9
240,3.9
240,3.2
240,3.7
240,1.4
240,1.7
240,2.1
240,1.8
240,1.6
240,2.2
240,3.6
240,1.1
240,4.4
240,4.7
240,5.4
240,3.9
240,3.5
240,2
240,3.7
240,1.2
240,3.2
240,3.7
240,0.9
240,1.9
240,1.7
240,1.2
240,2.7
240,2.8
240,0.8
240,6.9
240,4.2
240,6.1
240,3.6
240,6.3
240,2.3
240,3.7
240,7.3
240,1.4
240,4.4
240,0.9
240,1.2
250,2.6
250,2.5
250,5.9
250,4.8
250,1
250,4.4
250,1.2
250,3.7
250,2.2
250,1.9
250,3.4
250,1.5
250,5.1
250,0.5
250,2
250,3.3
250,4.9
250,4.6
250,1.5
250,1.4
250,1.6
250,2
250,1.5
250,2.8
250,2.7
250,0.9
250,5.1
250,3.6
250,5.4
250,1
250,1.1
250,2.8
250,3
250,3.1
250,2.8
250,2.8
250,2.3
250,6.5
250,4.6
250,5.3
250,7.7
250,4.2
250,7.4
250,0.9
250,3.8
250,4.6
250,2.1
250,7.6
250,2.7
250,3.8
250,7.3
250,1
250,0.5
250,3.6
250,2.8
250,2.2
250,1.2
260,2.1
260,3.1
260,2.5
260,3.8
260,2.9
260,3.2
260,0.9
260,0.6
260,2.7
260,2.8
260,2.1
260,1.6
260,1.6
260,0.1
260,3.9
260,1.2
260,2.5
260,3.8
260,4.6
260,2
260,2.2
260,4
260,3.9
260,2.6
260,2.9
260,0.8
260,2
260,4.3
260,5.3
260,1.9
260,2.5
260,3
260,2.6
260,2.5
260,1.9
260,2.8
260,3.4
260,5.7
260,5
260,7.8
260,5.3
260,3.2
260,1.1
260,2.1
260,5.5
260,4.8
260,4.8
260,2.9
260,5.5
260,4.4
